FL_Test | INFO flwr 2024-05-25 15:19:20,951 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | DEBUG flwr 2024-06-04 14:01:47,856 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 14:01:47,856 | server.py:153 | FL finished in 810.7179297999974
FL_Test | INFO flwr 2024-06-04 14:01:47,858 | app.py:225 | app_fit: losses_distributed [(1, 85.92719453375274), (2, 81.39324307074685)]
FL_Test | INFO flwr 2024-06-04 14:01:47,858 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-06-04 14:01:47,858 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.156219), (2, 8.948313)], 'R2': [(1, 0.721729), (2, 0.73624)]}
FL_Test | INFO flwr 2024-06-04 14:01:47,858 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 14:01:47,858 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 14:16:41,680 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 14:16:41,685 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 14:16:41,685 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 14:16:41,685 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-04 14:16:41,685 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 14:16:41,685 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 14:20:13,972 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 14:20:13,988 | server.py:236 | fit_round 1 received 0 results and 3 failures
FL_Test | INFO flwr 2024-06-04 15:06:37,297 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 15:06:37,297 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 15:06:37,297 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 15:06:37,297 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-04 15:06:37,307 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 15:06:37,307 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 15:09:55,340 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:13:28,004 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:13:28,004 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:13:29,599 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:13:29,599 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:17:05,330 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:17:05,330 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:17:06,784 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 15:17:06,784 | server.py:153 | FL finished in 629.480026499994
FL_Test | INFO flwr 2024-06-04 15:17:06,784 | app.py:225 | app_fit: losses_distributed [(1, 82.3482730642931), (2, 83.28047003444827)]
FL_Test | INFO flwr 2024-06-04 15:17:06,784 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-06-04 15:17:06,784 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.160158), (2, 8.213549)], 'R2': [(1, 0.855199), (2, 0.85369)]}
FL_Test | INFO flwr 2024-06-04 15:17:06,784 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 15:17:06,784 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 15:18:16,160 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 15:18:16,176 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 15:18:16,176 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 15:18:16,176 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-04 15:18:16,176 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 15:18:16,176 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 15:23:28,660 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:28:51,295 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:28:51,295 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:28:52,526 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:28:52,526 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:34:17,924 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:34:17,924 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:34:19,191 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 15:34:19,191 | server.py:153 | FL finished in 963.0016325999895
FL_Test | INFO flwr 2024-06-04 15:34:19,191 | app.py:225 | app_fit: losses_distributed [(1, 77.99404612314686), (2, 82.11970569707923)]
FL_Test | INFO flwr 2024-06-04 15:34:19,191 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-06-04 15:34:19,191 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.784513), (2, 8.982153)], 'R2': [(1, 0.747047), (2, 0.73394)]}
FL_Test | INFO flwr 2024-06-04 15:34:19,191 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 15:34:19,191 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 15:36:37,783 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 15:36:37,783 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 15:36:37,783 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 15:36:37,799 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-04 15:36:37,799 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 15:36:37,799 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 15:41:49,226 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:47:14,487 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:47:14,513 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:47:15,806 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:47:15,806 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:52:42,770 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 15:52:42,770 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 15:52:44,023 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 15:52:44,023 | server.py:153 | FL finished in 966.2232806000102
FL_Test | INFO flwr 2024-06-04 15:52:44,023 | app.py:225 | app_fit: losses_distributed [(1, 76.68137336643616), (2, 84.85161249574445)]
FL_Test | INFO flwr 2024-06-04 15:52:44,023 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-06-04 15:52:44,031 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.716676), (2, 9.111092)], 'R2': [(1, 0.751304), (2, 0.725179)]}
FL_Test | INFO flwr 2024-06-04 15:52:44,031 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 15:52:44,031 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 15:58:27,251 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 15:58:27,254 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 15:58:27,254 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 15:58:27,254 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-04 15:58:27,254 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 15:58:27,254 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 16:04:31,274 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:10:44,646 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:10:44,646 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:10:46,011 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:10:46,011 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:16:15,233 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:16:15,233 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:16:16,530 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:16:16,530 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:21:41,511 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:21:41,511 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:21:42,789 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 16:21:42,789 | server.py:153 | FL finished in 1395.5264324000018
FL_Test | INFO flwr 2024-06-04 16:21:42,797 | app.py:225 | app_fit: losses_distributed [(1, 92.47699984419278), (2, 84.47324953485749), (3, 79.59093910011825)]
FL_Test | INFO flwr 2024-06-04 16:21:42,797 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0)]}
FL_Test | INFO flwr 2024-06-04 16:21:42,797 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.440565), (2, 9.094945), (3, 8.860742)], 'R2': [(1, 0.700874), (2, 0.726323), (3, 0.742009)]}
FL_Test | INFO flwr 2024-06-04 16:21:42,797 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 16:21:42,797 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 16:24:31,456 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=4, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 16:24:31,456 | app.py:175 | Flower ECE: gRPC server running (4 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 16:24:31,456 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 16:24:31,456 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-04 16:24:31,456 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 16:24:31,456 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 16:30:07,323 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:35:33,101 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:35:33,101 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:35:34,411 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:35:34,411 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:40:59,810 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:40:59,810 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:41:01,055 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:41:01,055 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:46:27,029 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:46:27,029 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:46:28,302 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:46:28,302 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:51:51,676 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 16:51:51,676 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 16:51:53,024 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 16:51:53,024 | server.py:153 | FL finished in 1641.5536149000109
FL_Test | INFO flwr 2024-06-04 16:51:53,024 | app.py:225 | app_fit: losses_distributed [(1, 93.7800481367495), (2, 82.12465541848282), (3, 82.19016109347912), (4, 83.0070201966449)]
FL_Test | INFO flwr 2024-06-04 16:51:53,024 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]}
FL_Test | INFO flwr 2024-06-04 16:51:53,024 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 9.487083), (2, 8.981238), (3, 8.98484), (4, 9.028168)], 'R2': [(1, 0.696758), (2, 0.733945), (3, 0.733699), (4, 0.731007)]}
FL_Test | INFO flwr 2024-06-04 16:51:53,024 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 16:51:53,034 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 16:55:47,318 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 16:55:47,318 | app.py:175 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 16:55:47,318 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 16:55:47,318 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-04 16:55:47,318 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 16:55:47,318 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 17:00:04,806 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:04:39,824 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:04:39,824 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:04:41,900 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:04:41,900 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:09:17,522 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:09:17,522 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:09:19,508 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 17:09:19,508 | server.py:153 | FL finished in 812.1803820999921
FL_Test | INFO flwr 2024-06-04 17:09:19,508 | app.py:225 | app_fit: losses_distributed [(1, 121.1531458174353), (2, 132.9401824357418)]
FL_Test | INFO flwr 2024-06-04 17:09:19,508 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0)], 'R2': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-06-04 17:09:19,517 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 10.916018), (2, 11.451323)], 'R2': [(1, 0.809819), (2, 0.79068)]}
FL_Test | INFO flwr 2024-06-04 17:09:19,517 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 17:09:19,517 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-04 17:24:39,680 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | INFO flwr 2024-06-04 17:24:39,690 | app.py:175 | Flower ECE: gRPC server running (5 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-04 17:24:39,690 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-04 17:24:39,690 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-04 17:24:39,690 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-04 17:24:39,690 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-04 17:29:44,118 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:35:10,341 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:35:10,349 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:35:11,650 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:35:11,650 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:40:38,344 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:40:38,344 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:40:39,952 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:40:39,952 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:46:02,324 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:46:02,324 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:46:03,667 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:46:03,667 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:51:27,654 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:51:27,654 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:51:28,932 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:51:28,932 | server.py:222 | fit_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:56:52,954 | server.py:236 | fit_round 5 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-04 17:56:52,969 | server.py:173 | evaluate_round 5: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-04 17:56:54,247 | server.py:187 | evaluate_round 5 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-04 17:56:54,247 | server.py:153 | FL finished in 1934.551855400001
FL_Test | INFO flwr 2024-06-04 17:56:54,247 | app.py:225 | app_fit: losses_distributed [(1, 80.51437323182097), (2, 80.32579972932719), (3, 79.1642408798549), (4, 84.22276474535815), (5, 89.27757292810321)]
FL_Test | INFO flwr 2024-06-04 17:56:54,247 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0)]}
FL_Test | INFO flwr 2024-06-04 17:56:54,247 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.907251), (2, 8.895423), (3, 8.838844), (4, 9.081996), (5, 9.307601)], 'R2': [(1, 0.739031), (2, 0.739677), (3, 0.743413), (4, 0.727135), (5, 0.711007)]}
FL_Test | INFO flwr 2024-06-04 17:56:54,247 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-04 17:56:54,257 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-05 14:03:04,718 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=4, round_timeout=None)
FL_Test | INFO flwr 2024-06-05 14:03:04,733 | app.py:175 | Flower ECE: gRPC server running (4 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-05 14:03:04,733 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-05 14:03:04,733 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-05 14:03:04,733 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-05 14:03:04,733 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-05 14:06:58,919 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:11:05,555 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:11:05,555 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:11:07,405 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:11:07,405 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:15:41,475 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:15:41,475 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:15:43,278 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:15:43,278 | server.py:222 | fit_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:20:02,130 | server.py:236 | fit_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:20:02,130 | server.py:173 | evaluate_round 3: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:20:03,907 | server.py:187 | evaluate_round 3 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:20:03,907 | server.py:222 | fit_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:24:15,374 | server.py:236 | fit_round 4 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:24:15,374 | server.py:173 | evaluate_round 4: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:24:16,862 | server.py:187 | evaluate_round 4 received 3 results and 0 failures
FL_Test | INFO flwr 2024-06-05 14:24:16,862 | server.py:153 | FL finished in 1272.1146555999999
FL_Test | INFO flwr 2024-06-05 14:24:16,862 | app.py:225 | app_fit: losses_distributed [(1, 83.0017062961451), (2, 82.53924869291065), (3, 82.67408382614869), (4, 82.96707376984484)]
FL_Test | INFO flwr 2024-06-05 14:24:16,862 | app.py:226 | app_fit: metrics_distributed_fit {'RMSE': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)], 'R2': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0)]}
FL_Test | INFO flwr 2024-06-05 14:24:16,862 | app.py:227 | app_fit: metrics_distributed {'RMSE': [(1, 8.194376), (2, 8.129751), (3, 8.181005), (4, 8.202766)], 'R2': [(1, 0.854136), (2, 0.854773), (3, 0.854685), (4, 0.854216)]}
FL_Test | INFO flwr 2024-06-05 14:24:16,862 | app.py:228 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-06-05 14:24:16,862 | app.py:229 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-06-05 14:26:55,650 | app.py:162 | Starting Flower server, config: ServerConfig(num_rounds=3, round_timeout=None)
FL_Test | INFO flwr 2024-06-05 14:26:55,650 | app.py:175 | Flower ECE: gRPC server running (3 rounds), SSL is disabled
FL_Test | INFO flwr 2024-06-05 14:26:55,650 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-06-05 14:26:55,650 | server.py:272 | Using initial parameters provided by strategy
FL_Test | INFO flwr 2024-06-05 14:26:55,650 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-06-05 14:26:55,650 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-06-05 14:32:25,866 | server.py:222 | fit_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:37:51,107 | server.py:236 | fit_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:37:51,107 | server.py:173 | evaluate_round 1: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:37:53,099 | server.py:187 | evaluate_round 1 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:37:53,099 | server.py:222 | fit_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:43:22,258 | server.py:236 | fit_round 2 received 3 results and 0 failures
FL_Test | DEBUG flwr 2024-06-05 14:43:22,258 | server.py:173 | evaluate_round 2: strategy sampled 3 clients (out of 3)
FL_Test | DEBUG flwr 2024-06-05 14:43:24,245 | server.py:187 | evaluate_round 2 received 3 results and 0 failures
